,title,title_label,description,description_label
237,"성윤모 장관, &quot;기업인 이동 신속통로, 아세안 국가로 확대해야&quot;",0,이번 <b>코로나</b>19 경제 위기 극복을 위한 국가 간 협력 방안으로 ▲시장 개방 유지‧확대 및 상품‧서비스의 이동 원활화 ▲기업인의 이동 보장 ▲<b>코로나</b> 이후를 대비한 협력 확대 등을 제시했다. 특히 <b>코로나</b> 이후 협력... ,1
238,의료폐기물 처리도 K-방역 시대,0,com <b>코로나</b> 의료 폐기물 처리 모습[사진=포천시제공] 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 여파 속에서 우리나라의 의료폐기물 처리 체계가 해외에서 배워야 할 노하우로 손꼽히고 있다. 의료폐기물을 제대로... ,1
239,"[STOCK] 코스모신소재, 2차전지 수혜주… 올해 흑자 전환 기대에 강세",1,김 연구원은 “NCM 소재의 매출 본격화가 전사 실적 성장을 이끌 것”이라며 “중국 정부 역시 <b>코로나</b>19로 인해 침체된 경기를 회복시키기 위해 전기차 보조금 기간을 연장하는 방안을 발표하는 등 대외 환경도... ,1
240,"국제콘텐츠마켓 SPP, 온라인 비즈니스 상담회 연다",0,서울산업진흥원은 <b>코로나</b>19 확산으로 위축된 국내 콘텐츠 산업의 해외마케팅 활성화를 위해 국제콘텐츠마켓 SPP(Seoul Promotion Plan) 2020을 온라인 비즈니스 상담회로 전환 개최한다고 4일 밝혔다. <b>코로나</b>19로 인하여... ,1
241,"해남군, 해남읍 도시재생 활성화계획 공청회 개최",1,"해남군은 공청회에서 제시된 지역주민과 전문가의 다양한 의견을 수렴하고, 군 의회 의견청취를 거쳐 7월경 도시재생 뉴딜사업에 최종 공모할 예정이다.이날 공청회는 <b>코로나</b>19 감염 예방을 위해 마스크 착용, 생활 속... ",1
242,"LG유플러스, AR글라스 올 3분기 세계 최초 출시...5G로 콘텐츠 제공",1,LG유플러스는 <b>코로나</b>19로 인한 언택트 시대에 맞춰 엔리얼과 함께 AR글래스 온라인 앱(APP) 개발 세미나를 개최한다. 5일 오전 10시 30분부터 한 시간 동안 올쇼TV를 통해 실시간으로 참여할 수 있으며 해당... ,1
243,"오시스코리아, '한국 소비자 만족지수 1위' 수상한 '비접촉 체온계' 기간한정...",1,<b>코로나</b>19 사태의 확산과 함께 체온계는 방역의 최전선에서 널리 활용되고 있다. 아이들의 개학이 연기되는 상황 속에서 각 교육기관은 등교를 대비해 다양한 대책을 세우고 있다. 우리나라뿐만 아니라 해외에서도 <b>코로나</b>... ,1
244,"설현, 모바일 게임 모델 발탁 `다채로운 매력`",1,"한편 설현은 최근 <b>코로나</b>19 바이러스를 다룬 MBC ‘시리즈M’ PANDEMIC(세계적 유행)에서 다큐멘터리 내레이션에 처음 도전해 호평을 받았으며, tvN의 새 드라마 '낮과 밤' 출연을 검토중이다.",1
245,"대구, 확진자 1명 추가…상원중학교 2학년 학생",1,대구지역 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 확진 환자가 1명 추가됐습니다. 4일 대구시와 중앙방역대책본부 등에 따르면 이날 오전 달서구 상원중에 재학 중인 2학년 학생 1명이 추가로 확진 판정을 받았습니다. 이... ,1
246,'이번엔 다단계 집단 감염?' 리치웨이 서울 확진자만 8명,0,건강용품판매 다단계 홍보관 리치웨이 관련 <b>코로나</b>19 확진자가 무더기로 나오고 있다. 주로 노인들을 상대로 하는 홍보관은 밀폐된 공간에 있기 때문에 집단감염 가능성이 높은 것으로 전해진다. 앞서 이태원 클럽... ,1
247,"의왕시, 요양보호사 양성과정 교육생 모집",0,"홍석일 일자리과장은 &quot;이번 교육이 <b>코로나</b>19와 생애전환기로 취업에 어려움을 겪고 있는 중장년세대가 요양보호사로 새롭게 출발할 수 있는 디딤돌 역할을 해 줄 수 있을 것으로 기대한다&quot;며, &quot;시에서는 교육생들이... ",1
248,"한성대, 11년간 호국보훈의 달 맞아 나라사랑 감사 행사 진행",1,이번 행사는 <b>코로나</b>19의 확산 방지를 위해 행사의 규모를 전년도에 비해 간소화 했고 생활방역지침을 철저히... 자리&quot;라며 &quot;<b>코로나</b>19로 모두가 힘들고 어려운 시기이지만 지금보다 더 어렵고 힘든 시기도 순국선열들의... ,1
249,"KFC, KG그룹과 함께 <b>코로나</b>19 의료진 1200명에 핫크리스피치킨 전달",1,글로벌 치킨 전문 브랜드 KFC가 모기업 KG그룹과 함께 <b>코로나</b>19로 인해 전국 각지에서 고군분투 중인 의료진들을 위해 KFC 시그니처 메뉴인 핫크리스피치킨 등 간식을 지원했다. KFC는 계속되는 <b>코로나</b>19의 확산으로... ,1
250,'맥주의 계절' 여름 왔지만 웃지 못하는 아세안 맥주업계,1,게다가 <b>코로나</b>19로 집 안에 머무는 사람이 늘어나자 술 판매도 함께 줄었다. 필피핀 전체 주류 소비량의 76... 태국은 <b>코로나</b>19로 정부와 맥주업계가 한바탕 갈등을 빚었다. 정부는 지난 4월 술자리로 사회적 활동이... ,1
251,4월 경상수지 111개월만에 최대 적자,1,"최근 <b>코로나</b>19 때문에 해외여행을 떠나는 내국인들이 줄면서 서비스수지가 최근 개선되는 흐름을 보여왔었지만, 4월엔 주요 IT기업의 상표권 및 특허권 사용료 수취분이 줄면서 지식재산권사용료수지가 적자... ",1
252,"의왕시 보건소, 집단감염 발생대비 대응훈련 교육실시",0,"이날 교육은 최근 <b>코로나</b>19의 수도권 지역확산과 학생들의 개학으로 대량 환자발생 대응을 위한 단계별 사전 예방교육의 일환으로 <b>코로나</b>19로부터의 철저한 방역과 검사환자 대응방법 및 방역수칙 사항, 검사방법, 실제... ",1
253,한국 '<b>코로나</b>19 의료폐기물 처리 대응방안' 세계에 알린다,0,"실무자들이 <b>코로나</b>19와 관련한 한국의 의료폐기물 관리와 대응에 관한 경험과 지식을 공유한다. 이번 세미나는 유엔개발계획측의 요청으로 마련되었으며, '더 나은 환경 재건: <b>코로나</b>19 대응 한국 및 기타국가의... ",1
254,쌍치면 백은장학회 대학신입생에게 장학금 전달,0,특히 올해 <b>코로나</b> 19 팬데믹 위기 극복을 위해 신청자 전원에게 소정의 장학금을 전달했다.  설동일 이사장은 이번 장학금을 전달하면서 “<b>코로나</b> 19 감염병 확산으로 국가적 재난상황을 함께 이겨 내고자 기탁자의... ,1
255,신한카드 '딥원스카드' 활용한 새 광고 론칭,0,올 2월에 출시된 딥원스카드는 구독 경제에 특화한 상품으로 <b>코로나</b>19 등의 영향으로 사회적 거리 두기를 일상화한 언택트 시대에 더욱 주목 받고 있다. 이번 광고에서 신한카드는 매달 비용을 내고 필요한 물건과... ,1
256,"종로학원, 21일 '드라이브 스루' 대입설명회",1,고등학교 등교가 시작되고 한국교육과정평가원 주관 대학수학능력시험 모의평가가 이달 중순 치러질 예정이어서 그간 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 확산 때문에 미뤄온 설명회를 자동차에서 듣는 방식으로... ,1
257,"EU, 현대重·대우조선 기업결합 심사 재개",1,유럽연합(EU)이 <b>코로나</b>19(COVID19) 확산 탓에 중단했던 현대중공업과 대우조선해양의 기업결합 심사를... 하지만 <b>코로나</b>19 확산으로 기업결함심사 관련 자료 수집 등에 어려움을 겪던 끝에 지난 3월 31일 심사를 일시... ,1
258,부채 허덕이던 아몬드 회사 연매출 1100억 대박 비결,1,"윤 대표는 <b>코로나</b>19(신종 <b>코로나</b>바이러스 감염증)로 타격을 입은 올해도 “연 매출 1000억원은 지켜낼 것”이라고 말했다. 지난해에는 매출 1108억6000만원, 영업이익 125억4100만원을 기록했다. 국내뿐만 아니라 세계에서도... ",1
259,"`야식남녀`, 1박 2일 뒤풀이 논란에 취소…&quot;<b>코로나</b>19 확산 방지 위해&quot;(공식)",0,이어 &quot;그러나 최근 수도권을 중심으로 확산되는 <b>코로나</b>19 감염 사태로 인해 외부인 출입이 없는... 이에 <b>코로나</b>19의 확산이 지속되고있는 상황에서 대규모의 모임을 한다는 것이 알려지자 비판이 일었다. ksy70111... ,1
260,<b>코로나</b> 면역력에 원목재배한 ’장흥표고버섯’ 탁월,1,"신종 <b>코로나</b> 감염증(<b>코로나</b>19)의 영향으로 면역력에 대한 관심이 높아지면서 면역력 증진에 큰 도움을 주는 전남 장흥 표고버섯이 주목받고 있다. 4일 장흥군에 따르면 표고버섯은 본초강목, 동의보감 등에서 ‘기를... ",1
261,"마이다스에셋, '亞리더스테크성장주 목표전환형펀드' 목표 성과 달성",1,"펀드 운용을 맡은 오남훈 주식운용1본부장은 “펀드 설정 직후에 <b>코로나</b>19본격적인 확대,미중 무역분쟁 재점화 등으로 주식시장의 급등락이 있었지만, 테크 업종 내에서도 <b>코로나</b>19와 미중 무역분쟁으로 일부 수혜를... ",1
262,"LG유플러스, 안경 쓰듯 가볍게 즐기는 ‘AR글라스’ 출시",1,♦ AR글래스 온라인 앱(APP) 개발 세미나도 개최 LG유플러스는 <b>코로나</b>19로 인한 언택트 시대에 맞춰 엔리얼과 함께 AR글래스 온라인 앱(APP) 개발 세미나를 개최한다. 5일 오전 10시 30분부터 올쇼TV를 통해 실시간으로... ,1
263,"온라인 영어교육 업체 소원영어, 벤처기업인증 획득",1,"최근 신종 <b>코로나</b> 바이러스 감염증(<b>코로나</b>19) 장기화로 언택트, 비대면 교육에 대한 관심이 뜨거운 가운데 교육과 기술이 결합한 에듀테크 시장이 급부상하고 있다. 에듀테크 시장은 5년 뒤 전세계 시장규모가 400조원을... ",1
264,"전북도-11번가, 전북 농특산물 판로 활성화 상호협력",1,이번 업무협약은 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 영향으로 온라인 쇼핑 농축산물 거래액이 전년 동월대비(3월 기준) 91.8%가 증가하는 등 언택트(비대면 구매 서비스) 소비문화에 대응하고 지역 농특산물의... ,1
265,"KTC, 시험인증기관 최초 모바일서비스 시대를 열다",0,<b>코로나</b>19로 인한 비대면 요구사항에 맞춰 ▲모바일 접수 ▲SNS 상담 및 예약 등도 가능해 사회적 거리두기 실천은 물론 방문을 꺼리는 시험인증 수요도 충족한다는 게 KTC의 설명이다. KTC는 이번 서비스 앱에 사용된... ,1
266,"경북 세일 페스타, 높은 호응 얻어 한 달 매출 194억 달성",1,경북도는 올해 <b>코로나</b>19극복 추경예산편성 시 비대면사업의 일환으로‘경북도 우수제품 온라인입점 지원... 온라인 쇼핑 입점에 어려움을 겪는 신규업체들을 대상으로 온라인 입점 교육을 6월중 가질 예정이며 <b>코로나</b>19... ,1
267,"'덕분에' 수화 자세와 국화꽃 한 송이… 서울도서관, 꿈새김판 새단장",1,"특히 이번 꿈새김판에는 국난극복을 위한 순국선열들의 마음을 되새기고, 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 위기 속 우리 사회가 당면한 여러 난제들을 슬기롭게 이겨내자는 의미가 담겨 있다.박진영 시... ",1
268,"안양시, 2020 청소년상 수상자 4명 선정 발표",0,"한편 시상식은 매년 5월 네 번째 토요일 개최하기로 한‘안양시 청소년의 날’에 할 예정이었으나, 올해는 <b>코로나</b>19 장기화로 표창장을 각 학교로 전달해 수여토록 할 계획이다.",1
269,"파이터 신윤서, ARC 첫 대회 승리 소감...&quot;좋은 환경 시합 영광&quot;",1,"<b>코로나</b> 때문에 시합 못 할까 봐 걱정을 많이 했었는데, 좋은 환경에서 시합하게 될 줄 몰랐다. ROAD FC 김대환 대표님, 정문홍 전 대표님께 감사드린다. 이번 경기는 사실 마음에 드는 경기가 아니었기 때문에 마음에 들... ",1
270,"단양군, ‘한국의 가장 사랑받는 브랜드 대상’ 8년 연속 선정",1,류한우 군수는 “군민의 목소리에 귀 기울이며 관광시장의 다변화와 관광 트랜드에 맞춰 펼친 좋은 정책들이 큰 상으로 이어져 더없이 기쁘고 영예롭다”며 “<b>코로나</b>19의 슬기로운 극복과 함께 꿈과 희망이 있는 살기... ,1
271,물류목적 크루즈선 '스펙트럼오브더시즈호' 5일 부산항 입항,0,"<b>코로나</b>19 사태 발생 이후 크루즈선의 부산항 입항은 지난 4월 '퀀텀오브더시즈호' 이후 2개월 만이다.... 부산항만공사는 정부와 협의를 통해 특별 검역과 <b>코로나</b>19 검사, 14일간 지정된 시설에서 추가 격리조치를 조건으로... ",1
272,"베트남 식품·의류·인테리어 업종, <b>코로나</b>19 안정세 후 회복 조짐",0,<b>코로나</b>19 사회적 격리 완화 이후 유니클로 3호점이 호치민시 7군에 개장하는 등 베트남에서 식품·의류... (사진=유니클로) 베트남의 식품·의류·인테리어 업종이 4월말부터 <b>코로나</b>19 사회적 격리 완화 등... ,1
273,"대·중소기업·농어업협력재단, 기술보호 온라인 교육 실시",1,김순철 재단 사무총장은 “온라인 교육은 <b>코로나</b>로 인한 사회적 거리두기 차원에서 효율적인 지원이 될 것”이라면서 “금년 안에 협력기관을 10개 내외로 확대하고 온라인 교육 컨텐츠도 지속적으로 개발해... ,1
274,“<b>코로나</b> 치료제시장 선점하라”...총성없는 韓·美전쟁 터졌다,0,신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19)의 치료제 개발을 둘러싼 한-미 기업들 간의 무한 경쟁이 뜨겁다. 가히 ‘총성 없는 전쟁’에 비견될 만하다. 각국을 대표하는 제약·바이오사(社)들은 저마다 앞다퉈 치료제 개발... ,1
275,"셀트리온, 유럽 학회서 램시마SC 임상 데이터 우수성 재입증",0,EULAR는 6월 3일부터 6일까지 독일 프랑크푸르트에서 열릴 예정이었으나 <b>코로나</b>19로 인해 온라인으로... 특히 셀트리온헬스케어는 <b>코로나</b>19로 인해 병원 방문이 어려운 환자들이 집에서 직접 투여가 가능한... ,1
276,"김포시, 국내 최초 버스 스마트 발열체크기 도입",1,정하영 김포시장은 “장기화 되고 있는 <b>코로나</b>19로부터 우리 스스로를 지키기 위해서는 생활 속 방역이 일상화 돼야 한다”며 “이번 발열체크기 도입으로 시민들께서 더욱 안심하고 대중교통을 이용하실 수 있을 것... ,1
277,미국인 영화감독이 찍은 독도 영화 ‘아버지의 땅’ 한국 왔다,0,"전주국제영화제는 <b>코로나</b>19 여파로‘관객과 영화인들의 안전을 최우선에 둔 영화제’라는 형식적 실험을 벌이고 있다. 영화제를 치르되 단기 온라인 한시상영과, 장기상영으로 변신을 꾀한 것이다. 독도 영화 &lt;아버지의... ",1
278,‘무주반딧불 그란폰도 &amp; 메디오폰도 대회’ 14일 개최,0,특히 <b>코로나</b>19 예방을 위해 별도의 개·폐회식은 하지 않고 발열체크와 방역소독을 추진하는데도 만전을... 서종열 문화관광과 체육진흥팀장은 “<b>코로나</b>19 상황 속에서 대회를 치르게 돼 긴장의 끈을 늦추지 않고... ,1
279,역대최대 규모 3차 추경안 자료 '국회도착',1,정부는 3일 임시국무회의를 열어 ‘경제위기 조기극복과 포스트 <b>코로나</b> 시대 대비를 위한 제3회 추경안’을 확정하고 4일 국회에 제출한다. 2020.06.04. photo@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한... ,1
280,"제너시스비비큐, 20년 상반기 신입·경력 공개 채용",0,<b>코로나</b>19로 인해 전반적인 고용시장이 침체된 분위기인 가운데 BBQ는 지난해 이어 올해도 사회 고용... BBQ 채용관계자는 &quot;BBQ는 한국을 대표하는 책임감있는 브랜드로서 <b>코로나</b>19로 침체된 채용 분위기 속에서도... ,1
281,연천군 백학면 구미리 새둥지 마을 이웃돕기 물품 기탁,1,새둥지마을은 <b>코로나</b>19로 인하여 정상적인 운영을 하지 못함에도 불구하고 이웃들의 고통을 함께하는... 김탁순 새둥지마을 대표는 &quot;회원들의 작은 정성이지만 우리 주변의 어려운 이웃들이 <b>코로나</b> 사태를... ,1
282,3차 추경안 자료 국회도착,1,정부는 3일 임시국무회의를 열어 ‘경제위기 조기극복과 포스트 <b>코로나</b> 시대 대비를 위한 제3회 추경안’을 확정하고 4일 국회에 제출한다. 2020.06.04. photo@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한... ,1
283,3차 추경안 자료 국회도착,1,정부는 3일 임시국무회의를 열어 ‘경제위기 조기극복과 포스트 <b>코로나</b> 시대 대비를 위한 제3회 추경안’을 확정하고 4일 국회에 제출한다. 2020.06.04. photo@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한... ,1
284,"여수시, <b>코로나</b>19 직격탄...문화예술단체에 50만 원 지원",0,전남 여수시는 <b>코로나</b>19 장기화로 경제적 어려움을 겪고 있는 지역 문화예술단체에 50만 원 상당의 여수사랑상품권을 지원한다고 밝혔습니다. 지원대상은 고유번호증 또는 사업자 등록증의 소재지가... ,1
285,의안과 앞에 쌓이는 추경안 자료,1,정부는 3일 임시국무회의를 열어 ‘경제위기 조기극복과 포스트 <b>코로나</b> 시대 대비를 위한 제3회 추경안’을 확정하고 4일 국회에 제출한다. 2020.06.04. photo@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한... ,1
286,<b>코로나</b> 여파에 4월 경상수지 '마이너스'…9년 만에 '최대 적자',0,신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 여파로 수출이 급감한 탓이다. 여기에 4월이면 통상 기업들이 배당금을 지급하는 부분도 영향을 미쳤다.한국은행이 4일 발표한 ‘2020년 4월 국제수지(잠정)’에 따르면 4월... ,1
287,안양시청 리치웨이 관련 확진자 발생…동안구 범계동 거주 80대,1,안양시청이 4일 관악 리치웨이 관련 신종 <b>코로나</b> 바이러스 감염증 확진자가 발생했다고 알렸다. / 사진=안양시청 페이스북  안양시청이 4일 관악구 다단계식 건강용품 판매업체 리치웨이 방문자가 신종 <b>코로나</b> 바이러스... ,1
288,"오산소방서, 봄철 화재예방대책 추진 완료",1,또한 봄철화재 특수시책으로 <b>코로나</b>-19로 소방서에서 운영하던 소방안전교육이 중단됨에 따라 온라인 강의를 통해 소방안전교육을 가정집과 사무실에서 쉽게 배우는 기회를 제공하는 '소방관이 알려주는 온라인... ,1
289,오전동 지역사회보장협의체 이불세탁 봉사활동 실시,0,등 <b>코로나</b>19로 위생의 중요성이 강조되는 요즘시기에 더 큰 호응을 얻고 있다. 박찬덕 위원장은 &quot;지역사회보장협의체에서 꾸준히 해오고 있는 이불세탁 서비스사업을 통해 지역의 어르신과 장애인 분들이 집먼지·진드기... ,1
290,"제너시스비비큐, 20년 상반기 신입·경력 공개 채용",0,<b>코로나</b>19로 인해 전반적인 고용시장이 침체된 분위기인 가운데 BBQ는 지난해 이어 올해도 사회 고용... BBQ 채용관계자는 &quot;BBQ는 한국을 대표하는 책임감있는 브랜드로서 <b>코로나</b>19로 침체된 채용 분위기 속에서도... ,1
291,거리두고 앉아 공연보는 서울의료원 의료진들,1,4일 오후 서울 중랑구 서울의료원에서 열린 '서울의료원 잠시멈춤 콘서트'에서 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다. 2020.6.4/뉴스1,1
292,"[취재파일] 재택근무 한계, 3차원 가상공간이 해결할까",0,"지난달 13일 전체 임직원에게 보낸 이메일에서 &quot;<b>코로나</b>19 이후에도 직원이 희망할 경우, 그리고 업무의... 특히나 <b>코로나</b>19 세계적 유행 기간 동안에는 일반에게도 3차원 가상공간 협업 프로그램을 무료로 공개하기로... ",1
293,<b>코로나</b>로 지친 의료진들을 위한 공연,1,4일 오후 서울 중랑구 서울의료원에서 열린 '서울의료원 잠시멈춤 콘서트'에서 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다. 2020.6.4/뉴스1,1
294,거리두고 앉아 폴킴 공연보는 의료진들,0,4일 오후 서울 중랑구 서울의료원에서 열린 '서울의료원 잠시멈춤 콘서트'에서 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다. 2020.6.4/뉴스1,1
295,'<b>코로나</b> 의료진·환자분들 힘내세요',1,4일 오후 서울 중랑구 서울의료원에서 열린 '서울의료원 잠시멈춤 콘서트'에서 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다. 2020.6.4/뉴스1,1
296,"서울대병원·국제백신연구소, <b>코로나</b>19 백신 국내 임상 협력",1,이노비오 개발 백신후보물질 'INO-4800' 임상시험 이달 중 개시 서울대학교병원은 4일 국제백신연구소(IVI)와 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 백신의 국내 임상시험 수행에 협력하는 계약을 맺었다고 밝혔다.... ,1
297,"'<b>코로나</b>로 지친 의료진, 공연보고 힘내세요'",1,4일 오후 서울 중랑구 서울의료원에서 열린 '서울의료원 잠시멈춤 콘서트'에서 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다. 2020.6.4/뉴스1,1
298,무관중으로 열린 '롯데 칸타타 여자오픈',1,4일 제주 서귀포 롯데 스카이힐 제주CC에서 열린 '제10회 롯데 칸타타 여자오픈'이 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 확산 방지를 위해 무관중 경기로 진행되고 있다. 사진은 이날 18번홀 그린 전경. 2020.6.4,1
299,"한국환경공단, <b>코로나</b>19 의료폐기물 처리 대응방안 세계에 알린다",1,"실무자들이 <b>코로나</b>19와 관련한 한국의 의료폐기물 관리와 대응에 관한 경험과 지식을 공유한다. 이번 세미나는 유엔개발계획측의 요청으로 마련되었으며, '더 나은 환경 재건: <b>코로나</b>19 대응 한국 및 기타국가의... ",1
300,보성군 <b>코로나</b>19 대응 의료진에 '덕분에 배지' 격려,0, 김철우 보성군수는 4일 보건소를 방문해 <b>코로나</b>19 감염증 대응에 헌신하고 있는 의료진에게... '덕분에 배지'는 중앙재난안전대책본부에서 감사와 자부심의 의미의 수어 동작을 활용해 <b>코로나</b>19 대응에... ,1
301,"중부발전, 소규모 태양광사업자 REC 판매대금 先지급",1,▲보령 중부발전 본사 한국중부발전(사장 박형구)은 <b>코로나</b>19 장기화와 신재생 공급인증서(REC)... 박형구 중부발전 사장은 &quot;<b>코로나</b>19로 모두가 어려운 시국을 함께 극복할 수 있는 조치를 적극 발굴해 나감으로써... ,1
302,&quot;소프트웨어 교육 받고 美 구글 본사도 가고&quot;,0,"이 과정을 이수한 학생들은 2021년 1월~2월 중 2주 동안 미국 구글, 애플 등 인공지능 분야 첨단기업을 방문 할 수 있는 '실리콘 밸리 연수 프로그램'의 기회가 주어진다. 다만 <b>코로나</b>19 사태 추이에 따라 변동이 있을 수 있다.",1
303,"통영시립도서관, 결혼이주여성 한글학교 개강",1,통영시 시설관리사업소장은 &quot;<b>코로나</b>19로 어려운 상황에서도 한국어 교육에 열정을 보여주는 수강생 분들께 감사하다. 시립도서관은 생활 속 거리두기 지침을 준수하고 방역물품을 비치하는 등 개인위생에... ,1
304,"BBQ, 상반기 대졸 신입사원 및 경력직 공채",0,<b>코로나</b>19로 인해 전반적인 고용시장이 침체된 분위기인 가운데 BBQ는 지난해 이어 올해도 사회 고용 창출을... BBQ 채용관계자는 “BBQ는 한국을 대표하는 책임감 있는 브랜드로서 <b>코로나</b>19로 침체된 채용 분위기... ,1
305,"삼삼물산(주), 통영시에 이웃사랑 행복펀드 성금 300만원 기탁",1,"강석주 통영시장은 &quot;<b>코로나</b>로 인해 기업들이 많이 힘드신데도 불구하고, 관내 소외계층을 위하여 기부에 동참해 주셔서 감사하다.&quot;며 &quot;앞으로도 소외된 이웃이 없는 따뜻한 사회를 만들 수 있도록 더... ",1
306,"금천구, <b>코로나</b> 확진자 근무지에 출장 선별진료소 운영",0,금천구(구청장 유성훈)는 17번·18번 확진자가 발생한 지난 3일 오후 17번 확진자(51세·여)의 근무지로 밝혀진 가산동 대성디폴리스 지식산업센터 28층에 출장 선별진료소를 운영했다. 구는 지난 3일 오후 의료진과... ,1
307,<b>코로나</b>로 지친 의료진 달래는 폴킴의 공연,1,4일 오후 서울 중랑구 서울의료원에서 열린 '서울의료원 잠시멈춤 콘서트'에서 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다. 2020.6.4/뉴스1,1
308,"전북도11번가(주), 청정 전북 농특산물 판로 활성화 위한 업무협약 체결",1,이번 업무협약은 ‘<b>코로나</b>19’ 영향으로 온라인 쇼핑 농축산물 거래액이 전년 동월대비(3월 기준) 91.8%가... 송하진 도지사는 “포스트 <b>코로나</b> 시대를 맞아 개인 방역과 건강에 대한 관심이 부쩍 높아지면서 안전한... ,1
309,"남양주시수어통역센터, 농아인의 날 기념해 인식개선 캠페인 활동 펼쳐",0,"이번 캠페인은 <b>코로나</b>19 관계로 소수인원이 참석해 청각장애인에 이해를 돕는 판넬을 진열했다. 이에 따라 농아인협회는 지속적으로 청각장애인의 행복한 삶을 위한 자원봉사활동, 평생교육프로그램 통한 사회 참여와... ",1
310,"한국농어촌공사 전남지역본부, '덕분에 챌린지' 동참... &quot;의료진 여러분 힘내...",0,4일 <b>코로나</b>19바이러스 예방과 대응을 위해 노력하고 있는 의료진에게 감사와 존경의 마음을 전하는 '덕분에 챌린지' 캠페인에 참여했다. '덕분에 챌린지'캠페인은 보건복지부가 <b>코로나</b> 예방을 위해 고생하고 있는 의료진을... ,1
311,전기차 뜨자 배터리 수요 급증…LG화학 날개,1,<b>코로나</b>19 사태에도 전기차 판매가 급증하면서 LG화학의 수혜가 예상된다. LG화학은 글로벌 배터리 시장... 향후 <b>코로나</b>19 사태 이후 수요는 더욱 늘어날 전망이다. 미래에셋대우증권에 따르면 세계 전기차용 배터리... ,1
312,유권자에게 하고픈 말이 &quot;젊을 때 열심히 살아야 한다&quot;?,1,"- 참여사회 ※ 이번 좌담은 <b>코로나</b>19 감염 예방 수칙 준수를 위해 마스크를 벗는 대신 서로 안전한 거리를... 본격적인 이야기에 앞서, 요즘 <b>코로나</b>19 상황에 일상은 어떻게 보내고 계신가요? 학교 수업도 거의 못 하고 있죠?... ",1
313,무주산골영화제 오늘(4일) 온라인 개막 “아쉽지만 위로 응원 메시지”,1,제8회 무주산골영화제는 <b>코로나</b>19 여파로 인한 관객과 무주 군민들의 안전을 도모하면서도 영화제를... 또순이랑 우주랑'에 대해 “주체적으로 자신의 삶을 개척하는 여주인공 ‘또순이’라는 캐릭터가 <b>코로나</b>19 시대에... ,1
314,케이무크에 AI 등 134 강좌 신규개설...포스트 <b>코로나</b> 시대 AI 교육은 온라인...,0,"<b>코로나</b>19로 원격수업이 활성화되면서 수강신청 수가 지난해 대비 78% 늘어날 만큼 주목받고 있다. 2단계... 올해는 <b>코로나</b>19 상황을 반영해 서울대, 고려대 등에서 신종바이러스 이해, 건강보건 증진, 전염병 대응... ",1
315,"대외경제연구원 &quot;中 경제, 빠르게 회복할 듯...경제 외적 리스크 발생 가능성...",0,"대외경제정책연구원(KIEP)은 보고서를 통해 중국의 경기부양책이 고용과 민생안정에 집중돼 <b>코로나</b>19의 충격에서 빠르게 회복할 것이라고 예상했습니다. 다만, <b>코로나</b>19가 중국이나 전 세계적으로 다시 대유행할 경우... ",1
316,박봄 소감 &quot;대종상 참석 영광&quot; 볼살 질문받자…,1,또한 &quot;<b>코로나</b>19 여파로 많이 힘든 시기지만 혼신의 힘을 다 하고 있는 의료진분들 덕분에 너무 감사하고 또 감사하다&quot;며 &quot;힘든 시기인 만큼 우리 모두 함께 잘 이겨냈으면 좋겠다&quot;는 응원을 보냈다.,1
317,보건연구원 분리는 바이오헬스 산업 육성 위한 정책적 판단?,0,"4월 7일 세계 보건의 날을 맞아 질병관리본부 중앙방역대책본부 상황실에서 <b>코로나</b>19로 인한 사망 환자와 희생자를 추모하는 묵념이 시행되고 있다. 특히, 복지부는 미국 또한 'U.S. Department of Health and Human Services(HHS)... ",1
